age,w,e,m,o,r,race,gender,hr,n,y
1,0,10,4,0,3,4,0,-1.6481203808733793,39,0
2,7,14,0,10,1,4,1,-2.455137089572564,0,0
2,4,9,0,12,2,4,1,0.7729297452241753,39,0
3,1,14,4,10,1,4,1,-0.03408696347500956,31,1
1,4,10,4,8,1,4,1,-0.03408696347500956,39,0
7,6,10,6,5,1,4,0,2.7904715169721377,39,0
3,4,4,2,8,0,4,1,-0.03408696347500956,26,0
1,4,10,4,7,1,4,1,-0.03408696347500956,39,0
2,4,10,1,12,5,4,0,-1.6481203808733793,39,0
5,4,10,0,12,1,4,0,-0.6797003304343575,39,0
3,4,13,2,1,5,4,0,-1.0025070139140315,39,0
2,4,13,0,6,3,4,1,-0.03408696347500956,39,0
1,4,10,4,12,3,2,1,-1.8902253934831348,39,0
4,4,13,0,4,1,4,1,0.7729297452241753,39,1
7,4,9,0,4,1,4,0,-0.43759531782460204,39,0
3,4,9,0,3,1,4,1,-0.03408696347500956,39,0
1,4,9,4,14,3,4,1,-0.03408696347500956,39,0
2,4,12,4,8,1,4,1,-0.8411036721741945,39,0
1,4,13,4,10,1,4,1,-0.43759531782460204,39,0
1,4,10,2,3,0,4,1,-0.03408696347500956,39,0
3,4,11,4,7,3,4,1,-0.03408696347500956,39,0
2,4,13,4,6,1,4,1,-1.0025070139140315,39,0
2,4,7,2,12,0,4,1,1.5799464539233603,39,0
2,4,9,2,6,0,0,1,-0.03408696347500956,39,0
3,7,5,2,3,0,2,1,-0.03408696347500956,39,0
5,4,10,2,4,0,4,1,-0.3568936469546835,39,0
1,4,10,4,7,3,4,1,-0.03408696347500956,39,0
3,4,9,4,4,1,4,1,1.5799464539233603,39,0
3,4,3,4,7,2,1,1,-0.03408696347500956,25,0
6,7,15,0,10,1,4,0,-0.43759531782460204,39,0
2,6,10,2,3,0,4,1,-0.03408696347500956,39,1
3,4,5,2,3,0,4,1,1.1764380995737678,26,0
3,2,10,2,13,0,4,1,-0.03408696347500956,39,0
3,4,13,0,1,4,4,0,-0.598998659564439,39,0
3,6,9,2,3,0,4,1,1.5799464539233603,39,0
3,0,9,2,0,5,4,0,-2.455137089572564,39,1
1,4,9,4,1,3,4,0,-2.455137089572564,39,0
6,4,10,2,4,0,4,1,0.36942139087458287,39,1
1,1,11,4,1,3,4,0,-0.3568936469546835,39,0
3,6,9,2,14,0,4,1,1.9834548082729526,39,1
2,4,9,4,7,3,4,1,-0.03408696347500956,39,0
7,4,6,6,8,4,4,0,-0.19549030521484653,39,0
1,4,9,4,14,2,2,1,-0.03408696347500956,39,0
1,4,10,4,8,3,4,0,-1.8095237226132164,39,0
3,4,10,0,1,3,4,1,-0.03408696347500956,39,0
6,4,3,4,9,1,4,0,0.7729297452241753,0,0
1,0,9,4,0,4,4,1,-0.03408696347500956,39,0
2,4,9,5,13,1,4,0,-0.03408696347500956,39,0
3,4,16,2,10,0,4,1,1.5799464539233603,39,0
6,7,2,2,5,0,3,1,0.36942139087458287,4,0
2,4,13,4,4,1,4,0,-0.03408696347500956,39,0
2,2,9,2,14,0,4,1,0.7729297452241753,39,1
3,6,13,2,5,0,4,1,2.548366504362382,39,0
1,4,10,4,5,3,4,1,-2.2937337478327273,39,0
5,2,10,2,4,0,4,1,0.7729297452241753,39,0
5,4,9,6,1,1,0,0,-0.03408696347500956,39,0
3,4,13,2,4,0,4,1,-0.03408696347500956,39,0
3,5,7,2,4,0,4,1,-0.03408696347500956,39,0
5,4,13,4,4,1,4,0,-0.43759531782460204,39,0
3,4,13,2,12,0,4,1,0.7729297452241753,39,1
2,4,13,4,4,1,2,1,0.7729297452241753,39,0
1,2,13,4,10,3,4,0,-0.27619197608476503,39,0
6,4,10,0,1,2,4,0,-0.03408696347500956,39,0
5,4,6,2,8,0,2,1,-0.03408696347500956,39,0
2,5,9,2,3,0,4,1,1.5799464539233603,39,0
2,4,14,2,10,5,4,0,-0.8411036721741945,39,0
5,4,9,6,14,1,4,1,0.36942139087458287,39,0
4,4,10,2,3,0,4,1,-0.03408696347500956,39,1
5,4,9,2,14,0,4,1,1.5799464539233603,39,1
1,4,7,4,8,3,4,1,-1.6481203808733793,39,0
5,4,4,2,14,0,4,1,0.7729297452241753,39,0
3,4,13,2,10,0,4,1,0.7729297452241753,39,1
3,4,13,0,4,1,4,0,-0.03408696347500956,39,1
1,4,10,4,1,3,4,0,-0.03408696347500956,39,0
4,4,13,2,4,0,4,1,0.36942139087458287,9,1
3,4,13,2,5,0,4,1,1.5799464539233603,39,0
4,4,13,2,10,0,4,1,-0.03408696347500956,39,0
3,4,11,2,8,0,4,1,-0.03408696347500956,39,0
1,4,11,2,3,2,4,1,0.7729297452241753,39,0
3,6,9,2,3,0,1,1,1.5799464539233603,30,1
1,4,7,4,12,3,4,1,-1.244612026523787,39,0
2,4,6,0,7,3,4,1,-0.43759531782460204,39,0
4,5,13,2,3,0,4,1,0.7729297452241753,39,0
5,4,10,5,1,1,2,1,-0.03408696347500956,39,1
5,4,10,2,3,0,4,1,-0.03408696347500956,39,0
2,7,13,2,5,0,4,1,-0.03408696347500956,39,1
3,6,13,2,8,0,4,1,1.5799464539233603,39,0
5,4,13,2,10,0,4,1,-0.03408696347500956,39,1
5,4,13,2,12,0,4,1,0.7729297452241753,39,0
1,4,10,4,10,1,4,0,-1.244612026523787,39,0
4,4,9,5,1,4,2,0,-0.03408696347500956,39,0
2,4,10,4,1,3,4,0,-0.03408696347500956,39,0
2,7,14,2,10,0,4,1,-0.43759531782460204,39,1
7,0,9,2,0,0,4,1,-2.6165404313124014,39,0
2,4,10,4,1,2,1,1,1.5799464539233603,19,0
3,4,9,4,3,1,4,1,-0.03408696347500956,39,0
7,4,3,2,4,0,4,1,1.0957364287038494,39,1
1,6,13,4,12,1,4,0,-0.03408696347500956,39,0
6,6,11,2,5,0,4,1,1.9834548082729526,39,0
2,4,9,5,8,3,4,0,-0.27619197608476503,39,0
2,4,13,2,10,0,4,1,-0.03408696347500956,39,0
3,6,14,4,12,1,4,0,-0.8411036721741945,39,0
5,6,9,2,3,0,4,1,0.6115264034843384,39,0
4,4,9,5,1,4,4,0,-0.43759531782460204,39,0
5,4,13,2,10,0,4,1,-0.03408696347500956,39,1
2,4,10,2,1,5,4,0,0.7729297452241753,39,1
2,6,11,2,5,0,4,1,3.19397987132173,39,0
4,4,9,2,3,0,4,1,0.36942139087458287,39,0
3,4,14,2,4,0,4,1,0.36942139087458287,39,1
2,4,11,2,12,0,4,1,0.36942139087458287,39,1
1,4,9,2,12,0,4,1,-0.03408696347500956,39,1
3,6,13,2,10,5,4,0,-0.03408696347500956,11,1
1,4,13,4,10,3,4,1,0.7729297452241753,39,1
2,4,10,4,8,4,2,0,-0.03408696347500956,39,0
4,4,9,4,3,3,4,1,-0.03408696347500956,39,1
1,4,10,4,11,3,4,1,-0.8411036721741945,39,0
3,4,7,2,4,0,4,1,-0.03408696347500956,5,0
4,2,13,2,1,0,4,1,-0.03408696347500956,39,0
1,4,9,4,8,4,2,0,-0.03408696347500956,39,0
2,4,9,0,4,3,4,1,-0.03408696347500956,39,0
2,4,3,4,8,1,4,1,-0.03408696347500956,26,0
2,4,10,2,6,0,4,1,-0.03408696347500956,39,1
5,2,9,5,4,4,2,0,-0.43759531782460204,39,0
1,5,10,4,1,3,4,0,-1.6481203808733793,39,0
4,4,13,2,4,0,4,1,0.7729297452241753,39,1
6,4,9,0,8,1,4,0,-0.03408696347500956,39,0
3,4,9,5,7,4,2,0,-1.0025070139140315,39,0
5,5,10,2,12,0,4,1,1.1764380995737678,39,0
5,5,10,2,3,0,4,1,1.1764380995737678,39,0
1,4,10,4,7,3,1,1,-0.43759531782460204,39,0
5,4,9,2,7,5,4,0,-0.03408696347500956,39,1
3,4,9,4,14,1,4,1,-0.03408696347500956,39,0
2,4,13,6,1,4,4,1,1.5799464539233603,39,0
7,7,13,2,4,0,4,1,-0.03408696347500956,39,0
4,0,7,5,0,2,4,1,-0.03408696347500956,39,0
1,4,10,4,4,2,4,0,-0.03408696347500956,39,0
2,4,9,4,1,1,4,0,-0.03408696347500956,39,0
2,2,10,2,11,0,4,1,0.7729297452241753,5,0
3,4,11,4,3,3,1,1,-0.03408696347500956,39,0
2,2,13,4,1,1,2,1,-0.03408696347500956,39,0
3,4,9,2,3,0,4,1,1.2571397704436862,39,0
2,4,15,2,10,0,4,1,0.6115264034843384,39,1
1,0,10,4,0,3,4,1,-0.8411036721741945,39,0
2,4,10,4,12,1,2,1,-0.03408696347500956,14,0
5,4,4,2,10,0,4,1,-0.03408696347500956,39,0
3,4,9,2,7,0,4,1,-0.03408696347500956,26,0
1,4,9,4,8,1,4,1,-0.8411036721741945,39,0
5,4,8,2,7,0,4,1,-0.03408696347500956,39,0
2,4,10,2,5,0,4,1,-0.03408696347500956,26,0
4,4,13,2,4,0,4,1,1.0150347578339307,39,1
3,4,10,2,7,0,4,1,-0.19549030521484653,39,0
1,4,12,4,12,1,4,0,-0.43759531782460204,39,0
2,4,9,5,6,1,4,1,-0.03408696347500956,39,0
3,4,10,0,3,4,4,1,-0.03408696347500956,39,0
2,4,9,2,7,0,4,1,-0.03408696347500956,39,0
4,4,13,2,4,0,4,1,0.7729297452241753,39,1
6,0,13,2,0,0,4,1,-2.455137089572564,39,0
2,5,13,2,4,0,4,1,0.36942139087458287,39,1
4,6,9,2,5,0,4,1,1.5799464539233603,39,0
3,4,9,2,7,0,4,1,-0.03408696347500956,39,0
5,6,10,0,7,1,4,1,-0.03408696347500956,39,0
5,4,10,0,1,1,2,0,-0.27619197608476503,39,0
4,4,13,0,10,1,2,1,-0.03408696347500956,39,0
1,4,10,4,1,3,4,0,-0.8411036721741945,39,0
4,4,9,3,1,1,4,1,0.9343330869640123,39,0
3,7,13,2,4,0,4,1,-0.03408696347500956,39,1
3,4,9,2,7,0,4,1,-0.03408696347500956,26,0
7,0,3,2,0,0,4,1,-2.455137089572564,39,0
5,1,14,0,4,1,4,1,0.12731637826482742,39,1
1,4,3,4,6,2,4,1,-0.03408696347500956,26,0
6,0,9,6,0,4,2,0,-0.03408696347500956,39,0
2,0,7,4,0,4,2,0,-0.03408696347500956,39,0
5,1,13,2,4,5,4,0,-0.03408696347500956,39,1
6,7,14,2,4,0,4,1,-0.03408696347500956,39,1
2,4,9,4,8,4,2,1,-0.03408696347500956,39,0
1,4,9,4,12,3,4,0,-1.244612026523787,39,0
1,4,9,0,8,4,4,0,-1.244612026523787,39,0
6,0,13,2,0,0,4,1,-0.03408696347500956,39,0
5,4,9,0,10,4,2,0,-0.03408696347500956,0,0
2,2,9,4,1,3,2,0,-1.6481203808733793,9,0
2,4,7,2,3,0,4,1,-0.03408696347500956,39,0
1,4,6,4,12,4,4,0,-0.03408696347500956,39,0
5,6,9,2,8,5,4,0,-1.6481203808733793,39,1
2,4,9,2,12,0,4,1,-0.03408696347500956,39,0
5,2,13,2,14,0,2,1,-0.03408696347500956,39,1
1,4,10,4,12,3,1,0,-1.6481203808733793,39,0
3,1,14,2,4,0,4,1,0.7729297452241753,39,1
1,0,10,0,0,3,4,1,-1.244612026523787,39,0
4,4,9,0,3,1,4,1,1.1764380995737678,39,0
3,4,9,0,12,4,4,1,0.36942139087458287,39,0
4,4,10,2,1,5,4,0,-1.6481203808733793,39,1
6,4,5,2,6,0,4,1,-0.6797003304343575,39,0
5,4,9,4,8,2,1,1,-2.455137089572564,30,0
1,4,9,4,1,3,2,0,-0.03408696347500956,39,0
6,0,7,2,0,0,4,1,-0.921805343044113,39,0
4,4,12,4,10,1,4,0,-0.6797003304343575,0,1
4,4,9,2,7,0,4,1,-0.03408696347500956,39,0
3,4,9,4,4,4,4,0,-0.03408696347500956,39,0
2,4,9,0,7,1,4,1,-0.03408696347500956,39,0
3,5,9,2,4,0,2,1,2.7904715169721377,39,0
1,4,10,4,1,3,4,0,-1.3253136973937054,39,0
4,4,10,5,8,1,4,0,-0.43759531782460204,39,0
1,1,13,4,1,4,2,0,-0.03408696347500956,39,0
6,2,15,2,4,0,4,1,-0.03408696347500956,39,1
2,4,6,4,7,4,4,0,-0.03408696347500956,39,0
1,4,6,4,12,3,4,0,-1.6481203808733793,39,0
1,4,10,4,4,3,1,1,0.7729297452241753,9,0
2,4,9,0,12,4,3,0,-0.03408696347500956,26,0
4,4,9,0,6,1,4,0,-0.03408696347500956,39,0
4,2,14,2,10,0,4,1,0.7729297452241753,39,1
6,6,16,0,12,1,4,1,-1.6481203808733793,39,0
2,6,8,4,14,1,4,1,-0.03408696347500956,39,0
3,4,9,2,3,0,4,1,-0.03408696347500956,39,0
4,4,10,2,3,0,4,1,0.9343330869640123,39,0
3,4,9,2,14,0,4,1,-0.03408696347500956,39,0
3,1,11,0,1,3,2,1,0.9343330869640123,39,0
6,6,10,2,4,0,4,1,2.3869631626225454,39,1
1,4,10,4,1,1,4,0,-0.03408696347500956,0,0
5,4,10,5,12,2,4,0,1.1764380995737678,39,0
1,2,10,2,11,0,4,1,-0.03408696347500956,39,0
1,4,13,2,5,0,4,1,-0.43759531782460204,39,1
3,4,9,0,7,4,4,0,-0.03408696347500956,26,0
3,4,14,2,4,0,4,1,1.1764380995737678,39,1
3,0,10,2,0,0,4,1,-0.8411036721741945,39,0
5,4,5,2,3,0,4,1,-0.03408696347500956,39,0
1,4,9,4,8,1,4,0,-0.03408696347500956,39,0
2,4,9,0,12,4,4,0,-1.244612026523787,39,0
4,4,11,0,8,1,4,1,-2.455137089572564,39,0
4,2,10,2,11,0,4,1,3.19397987132173,39,1
5,4,14,2,10,0,4,1,0.36942139087458287,39,1
1,4,10,4,3,1,4,1,-0.03408696347500956,39,0
3,4,13,2,4,0,4,1,0.7729297452241753,39,0
4,7,13,4,10,3,4,1,1.5799464539233603,39,1
1,0,10,4,0,1,4,1,-1.9709270643530534,39,0
3,6,7,0,8,1,4,0,-0.03408696347500956,39,0
2,4,11,0,1,1,4,0,-0.03408696347500956,39,0
2,4,13,2,1,5,4,0,-1.244612026523787,26,0
2,4,9,0,1,1,4,1,-0.03408696347500956,39,0
5,7,13,2,3,0,4,1,-0.03408696347500956,39,1
6,5,11,2,4,0,4,1,-0.03408696347500956,39,0
1,4,9,2,8,0,4,1,0.36942139087458287,39,0
6,4,13,0,4,1,4,1,1.9834548082729526,39,1
4,5,10,2,3,0,4,1,-0.03408696347500956,39,1
4,4,8,0,8,1,4,1,-0.03408696347500956,39,0
3,5,10,2,14,0,4,1,0.7729297452241753,39,1
6,6,4,4,5,1,4,1,-0.03408696347500956,39,0
2,4,9,2,3,0,4,1,-0.03408696347500956,39,1
3,0,9,3,0,1,1,0,-0.27619197608476503,36,0
5,6,14,2,10,0,4,1,1.5799464539233603,39,1
3,4,14,2,4,0,4,1,0.6115264034843384,39,1
2,4,13,4,10,3,4,1,-0.03408696347500956,39,0
3,4,13,2,13,0,4,1,0.6115264034843384,39,0
4,6,10,3,4,1,4,0,1.5799464539233603,39,0
3,6,5,2,3,0,0,1,4.485206605240426,39,0
5,4,10,0,12,4,4,0,-0.03408696347500956,39,0
2,5,14,4,10,3,4,1,-0.03408696347500956,39,0
5,5,15,2,10,0,1,1,0.7729297452241753,37,1
4,4,11,5,12,4,2,0,-1.244612026523787,39,0
1,0,10,4,0,2,2,0,-0.03408696347500956,39,0
1,4,13,4,13,1,4,1,0.7729297452241753,36,0
2,4,9,2,7,0,4,1,-0.03408696347500956,39,0
4,4,6,2,12,0,4,1,0.36942139087458287,39,0
3,7,10,2,11,0,4,1,0.7729297452241753,39,1
2,4,9,4,7,3,4,1,-0.03408696347500956,39,0
1,6,4,4,3,3,4,1,-1.6481203808733793,39,0
2,4,9,2,3,0,4,1,0.7729297452241753,39,0
2,2,10,2,11,0,4,1,-0.03408696347500956,39,1
5,4,9,2,3,0,4,1,1.1764380995737678,39,1
3,2,9,4,8,3,4,1,-0.8411036721741945,39,0
3,2,12,3,8,4,2,0,0.7729297452241753,39,0
1,4,9,2,8,5,4,0,-0.03408696347500956,39,0
3,4,9,2,3,0,4,1,-0.03408696347500956,39,0
4,4,6,2,7,0,4,1,-0.03408696347500956,39,0
4,6,9,2,4,0,4,1,0.7729297452241753,39,0
1,4,13,4,12,1,4,1,-0.03408696347500956,39,0
3,4,9,0,7,4,2,0,-1.0025070139140315,39,0
2,6,9,2,7,3,1,1,1.5799464539233603,35,0
3,7,15,6,10,1,3,0,0.9343330869640123,39,1
3,7,13,2,1,5,2,0,0.36942139087458287,39,1
4,1,9,2,14,0,1,1,-0.03408696347500956,30,0
3,1,13,2,4,5,2,0,0.7729297452241753,39,1
5,2,11,2,4,0,4,1,-0.43759531782460204,39,0
1,4,10,4,12,1,4,1,0.7729297452241753,39,0
3,4,9,0,3,4,2,0,-0.03408696347500956,39,0
1,7,13,4,4,1,4,0,-0.03408696347500956,39,1
4,5,9,2,3,0,4,1,0.36942139087458287,39,1
2,2,9,0,10,4,4,1,-0.598998659564439,39,0
5,4,13,0,1,4,4,0,-0.03408696347500956,39,0
6,4,9,2,4,0,4,1,0.7729297452241753,39,0
3,4,13,4,4,1,4,1,1.1764380995737678,39,0
2,1,13,4,10,1,4,1,-0.03408696347500956,39,0
4,7,9,2,1,5,4,0,-0.03408696347500956,39,1
3,4,13,4,10,1,4,0,-0.03408696347500956,39,1
2,4,7,0,8,1,4,1,-0.598998659564439,39,0
1,4,10,4,9,3,4,0,-1.0025070139140315,39,0
1,0,7,4,0,3,4,1,-0.03408696347500956,39,0
1,4,9,4,10,1,4,0,-0.03408696347500956,39,0
2,4,9,4,1,1,4,0,-0.03408696347500956,39,0
1,0,10,4,0,3,4,1,-0.03408696347500956,39,0
5,7,10,2,4,0,4,1,-0.43759531782460204,39,1
4,4,4,6,8,4,4,0,-1.567418710003461,39,0
1,4,10,4,1,3,1,0,-0.03408696347500956,30,0
2,4,9,5,6,1,4,1,-0.03408696347500956,39,0
2,4,7,4,12,4,4,0,-2.6165404313124014,39,0
4,4,9,2,6,0,4,1,-0.43759531782460204,39,0
2,7,15,2,10,0,4,1,1.5799464539233603,39,0
3,4,13,2,4,0,4,1,0.7729297452241753,39,1
2,4,9,4,7,1,4,1,1.5799464539233603,39,0
2,4,13,5,10,1,4,0,-0.03408696347500956,39,0
6,4,1,2,6,0,1,1,-0.03408696347500956,30,0
2,4,9,0,8,1,4,0,-0.03408696347500956,39,0
6,0,9,2,0,0,4,1,-0.03408696347500956,39,1
3,4,10,2,3,0,4,1,-0.03408696347500956,39,0
1,4,7,2,14,0,4,1,-0.03408696347500956,39,0
4,4,9,2,1,0,4,1,-0.03408696347500956,39,0
3,4,13,2,10,0,4,1,-0.03408696347500956,39,1
7,4,10,2,6,0,4,1,-2.051628735222972,39,0
5,4,9,2,6,0,4,1,-0.03408696347500956,39,1
4,2,16,4,10,1,4,0,-0.03408696347500956,39,1
2,4,10,4,3,1,4,1,-0.03408696347500956,39,0
3,7,9,2,11,2,4,0,-0.03408696347500956,39,0
5,4,6,0,8,1,0,0,-1.6481203808733793,39,0
5,4,6,4,8,1,4,1,-0.03408696347500956,39,0
1,6,9,2,5,0,4,1,-0.03408696347500956,39,0
4,2,9,2,8,2,4,1,-0.03408696347500956,22,0
4,7,13,2,10,0,4,1,-2.455137089572564,39,1
3,7,13,4,13,1,4,0,0.20801804913474592,39,0
4,4,11,2,13,0,4,1,0.36942139087458287,39,0
1,4,13,4,8,3,4,0,-0.8411036721741945,39,0
3,2,13,2,3,0,2,1,0.36942139087458287,39,1
1,4,13,4,12,3,4,1,-1.244612026523787,39,0
2,4,13,4,4,1,4,0,0.36942139087458287,39,0
2,2,9,2,13,0,4,1,0.7729297452241753,39,1
7,4,8,2,7,0,2,1,-0.03408696347500956,5,0
3,4,9,2,3,0,4,1,-0.03408696347500956,39,0
3,4,10,0,4,1,4,1,0.6115264034843384,39,0
1,4,9,2,14,0,4,1,-0.03408696347500956,39,0
4,4,13,2,12,0,4,1,-0.03408696347500956,39,1
4,7,9,0,1,4,4,0,-0.19549030521484653,39,0
1,6,10,2,3,0,4,1,-0.03408696347500956,39,1
4,4,15,4,10,1,4,1,4.000996580020915,39,0
2,4,11,4,13,1,4,1,-0.03408696347500956,39,0
1,2,10,2,11,3,2,1,-0.03408696347500956,39,0
6,4,9,2,3,0,4,1,-0.03408696347500956,39,1
7,6,9,2,5,0,4,1,-2.051628735222972,39,0
4,4,13,2,4,0,4,1,-0.03408696347500956,39,1
2,0,10,2,0,0,2,1,-2.858645443922157,39,0
1,7,10,4,8,1,4,0,-1.9709270643530534,39,0
1,4,1,4,5,1,4,1,-1.244612026523787,26,0
2,2,13,0,10,1,4,0,1.5799464539233603,39,0
2,2,12,4,10,3,2,0,-0.27619197608476503,39,0
2,4,10,4,8,1,4,0,-1.244612026523787,39,0
4,4,9,0,6,1,4,1,-0.03408696347500956,39,0
1,4,12,4,4,1,4,1,-0.43759531782460204,9,0
5,4,9,2,13,0,4,1,-0.03408696347500956,39,0
1,4,9,2,8,2,4,0,-0.03408696347500956,39,0
2,4,10,4,12,1,4,0,-0.03408696347500956,39,0
1,4,10,4,8,3,4,0,-1.244612026523787,39,0
2,4,11,2,3,0,4,1,0.36942139087458287,39,1
5,4,14,2,4,0,4,1,1.1764380995737678,39,1
7,7,9,2,7,5,4,0,-2.455137089572564,39,0
3,4,10,4,8,1,4,1,0.4501230617445014,39,0
6,4,8,2,4,0,4,1,-0.8411036721741945,39,0
3,1,14,0,13,1,4,0,-0.03408696347500956,39,1
4,4,6,2,3,0,4,1,-0.43759531782460204,39,0
1,4,9,4,13,1,4,1,-0.03408696347500956,39,0
2,4,10,2,14,0,4,1,-0.03408696347500956,39,0
3,4,7,2,5,0,4,1,-0.03408696347500956,39,0
7,6,4,2,3,0,4,1,-2.6165404313124014,39,0
5,4,7,2,14,0,4,1,-0.03408696347500956,39,0
7,4,5,2,4,0,4,1,-1.8095237226132164,39,0
1,7,9,4,11,3,4,1,-0.03408696347500956,39,0
1,4,7,4,3,3,4,1,-3.0200487856619938,39,0
3,4,13,2,10,5,4,0,-1.9709270643530534,0,1
3,4,7,5,12,4,2,0,-0.03408696347500956,39,0
4,7,10,0,10,4,2,0,-0.03408696347500956,39,0
2,4,13,2,4,0,4,1,0.7729297452241753,39,1
5,6,13,2,4,0,4,1,-1.6481203808733793,31,0
5,4,14,2,13,0,4,1,-0.03408696347500956,39,0
1,4,9,4,1,2,4,1,-0.8411036721741945,39,0
2,4,13,4,1,1,4,1,-0.03408696347500956,39,0
3,5,15,2,10,0,4,1,1.5799464539233603,39,1
1,4,9,4,6,3,4,1,-0.03408696347500956,39,0
4,6,3,2,3,0,4,1,0.7729297452241753,39,0
1,4,10,4,8,1,4,1,-0.03408696347500956,39,0
3,7,12,2,8,0,4,1,-0.43759531782460204,39,0
4,4,10,2,3,0,2,1,-0.8411036721741945,39,1
6,4,13,0,12,4,4,1,-0.03408696347500956,39,0
4,2,14,2,10,0,4,1,-0.03408696347500956,39,1
3,4,9,2,3,0,4,1,-1.244612026523787,39,0
4,7,11,5,1,4,2,0,-0.03408696347500956,39,0
4,6,9,2,12,0,4,1,0.6115264034843384,39,0
3,4,9,0,1,4,4,0,-0.03408696347500956,39,0
2,2,5,2,8,0,4,1,-0.03408696347500956,39,0
1,4,13,4,10,1,4,1,-0.43759531782460204,39,0
2,4,12,4,13,1,4,1,-0.03408696347500956,39,0
3,1,13,2,4,0,4,1,-0.11478863434492804,39,0
5,4,6,2,7,0,4,1,-0.03408696347500956,39,0
3,1,16,2,10,0,4,1,1.1764380995737678,2,0
1,4,11,4,3,1,4,1,-0.03408696347500956,39,0
7,6,10,2,10,5,4,0,-3.1814521274018306,39,0
3,4,10,4,12,1,4,1,0.7729297452241753,39,0
2,4,13,2,3,0,4,1,0.7729297452241753,39,1
5,0,9,2,0,0,2,1,0.36942139087458287,14,0
3,4,9,4,6,1,2,1,-0.03408696347500956,39,0
3,4,9,2,12,0,2,1,-0.03408696347500956,39,1
2,4,13,4,10,1,4,0,1.1764380995737678,39,0
1,4,9,4,11,3,4,1,-0.03408696347500956,5,0
6,4,13,2,10,0,4,1,-0.03408696347500956,39,1
4,7,13,2,10,0,4,1,-0.03408696347500956,39,1
2,0,13,4,0,3,4,1,-0.03408696347500956,39,0
2,4,13,4,13,1,4,0,-0.03408696347500956,39,0
4,4,15,2,10,0,4,1,1.5799464539233603,39,1
1,2,10,4,10,3,4,0,-0.8411036721741945,39,0
5,4,9,2,13,0,2,1,0.7729297452241753,33,1
2,7,14,2,10,0,4,1,-0.03408696347500956,39,0
2,4,9,2,3,0,4,1,-0.43759531782460204,39,0
3,4,10,2,12,0,4,1,-0.03408696347500956,39,1
4,1,10,0,1,1,4,1,-0.03408696347500956,39,0
3,4,13,2,4,0,4,1,0.36942139087458287,39,0
4,4,2,2,1,0,4,1,1.1764380995737678,32,1
4,4,13,0,4,1,4,0,-0.03408696347500956,39,0
7,4,9,2,3,0,4,1,-0.03408696347500956,39,0
2,2,8,4,8,3,2,0,0.2887197200046644,39,0
3,4,9,2,10,0,4,1,1.5799464539233603,39,1
1,4,9,3,7,1,4,1,-0.03408696347500956,39,0
1,4,13,4,4,1,4,1,0.7729297452241753,39,0
4,6,10,2,3,0,4,1,0.36942139087458287,39,1
1,4,9,4,6,3,4,1,-0.8411036721741945,39,0
9,4,12,2,12,0,4,1,0.7729297452241753,39,1
5,4,9,2,7,0,4,1,0.2887197200046644,39,1
3,4,9,2,3,0,4,1,4.727311617850181,39,1
2,4,10,4,1,1,4,0,-0.03408696347500956,39,0
1,4,7,4,5,3,4,1,-0.03408696347500956,39,0
2,4,10,4,1,1,2,1,-0.19549030521484653,39,0
3,4,16,2,10,0,4,1,1.5799464539233603,39,0
5,5,9,2,4,0,4,1,1.5799464539233603,39,1
4,6,9,2,14,0,4,1,3.19397987132173,39,0
5,6,10,2,12,0,4,1,1.1764380995737678,39,1
5,4,9,2,3,0,4,1,-0.03408696347500956,39,0
3,4,9,4,7,3,4,1,-0.03408696347500956,39,0
1,4,9,2,12,2,4,0,-0.19549030521484653,39,0
4,4,9,2,7,0,4,1,-0.03408696347500956,39,0
1,0,9,4,0,3,4,0,-0.8411036721741945,39,0
2,4,13,2,13,0,4,1,-0.03408696347500956,39,1
2,0,5,0,0,4,4,0,-0.03408696347500956,39,0
4,4,9,5,3,1,4,1,-0.03408696347500956,39,0
4,4,10,2,7,0,4,1,-0.03408696347500956,39,1
5,4,10,2,14,0,2,1,-0.43759531782460204,39,1
1,2,10,4,1,4,4,1,-0.3568936469546835,39,0
4,4,13,2,3,0,4,1,-0.03408696347500956,39,0
3,4,15,2,4,0,4,1,-0.03408696347500956,39,1
3,2,13,2,10,0,4,1,-0.8411036721741945,39,0
3,4,10,2,12,0,4,1,0.7729297452241753,39,0
2,4,9,0,11,3,4,1,-0.03408696347500956,39,0
1,4,9,2,7,0,4,1,-0.03408696347500956,39,0
8,0,14,4,0,1,4,0,-1.4060153682636238,39,0
3,4,12,4,7,1,4,1,1.1764380995737678,39,0
3,6,6,2,14,0,4,1,2.3869631626225454,39,0
7,6,4,2,5,0,4,1,-2.2937337478327273,39,0
5,4,11,4,8,3,4,0,-0.03408696347500956,39,0
3,5,13,2,12,0,4,1,0.7729297452241753,39,0
6,4,9,2,6,0,4,1,-0.6797003304343575,39,0
1,0,10,4,0,3,2,0,-0.03408696347500956,39,0
5,4,9,2,7,0,4,1,-0.03408696347500956,39,0
5,6,13,2,3,0,4,1,-0.03408696347500956,39,0
1,4,10,4,4,2,4,0,-0.03408696347500956,39,0
5,6,10,2,4,0,4,1,0.6115264034843384,39,1
2,6,6,4,12,3,4,0,0.6115264034843384,39,0
1,4,9,4,4,3,2,1,-0.03408696347500956,39,0
3,4,9,2,3,0,2,1,-0.03408696347500956,39,0
